date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
17:39:53	724/724	---M-Z	200	added ('OK')	application/javascript	date:Mon,%2010%20Nov%202025%2006:34:22%20GMT	https://www.nexusmentalhealth.com/sites/g/files/qhldwo10806/files/js/optimized/js_SpWiM_QFpYbnP3qrlmV1Aa2OGQVC1G0okd3jErKS1EI.Cz8_DwPQcpJrjdTZvBKdqWS7V0abyjGDgrVg6Diy3jk.js?v=10.5.0	C:/Users/YQ864SU/Downloads/site2/nexusmentalhealth/www.nexusmentalhealth.com/sites/g/files/qhldwo10806/files/js/optimized/js_SpWiM_QFpYbnP3qrlmV1Aa2OGQVC1G0okd3jErKS1EI.Cz8_DwPQcpJrjdTZvBKdqWS7V0abyjGDgrVg6Diy3jkfe04.js	(from https://www.nexusmentalhealth.com/)
17:39:53	4508/4508	---M-Z	200	added ('OK')	application/javascript	date:Mon,%2010%20Nov%202025%2006:34:25%20GMT	https://www.nexusmentalhealth.com/sites/g/files/qhldwo10806/files/js/optimized/js_shtMqRNOVBaAvLi9-CpiCI1loPsDLJlEM8e0qdxIyaA._ljAZbtHeBUPsD_JTpPHK9XLnZ-Bh8IIR0gfaERLf0k.js?v=10.5.0	C:/Users/YQ864SU/Downloads/site2/nexusmentalhealth/www.nexusmentalhealth.com/sites/g/files/qhldwo10806/files/js/optimized/js_shtMqRNOVBaAvLi9-CpiCI1loPsDLJlEM8e0qdxIyaA._ljAZbtHeBUPsD_JTpPHK9XLnZ-Bh8IIR0gfaERLf0kfe04.js	(from https://www.nexusmentalhealth.com/)
17:39:53	1092/1092	---M-Z	200	added ('OK')	application/javascript	date:Mon,%2010%20Nov%202025%2006:34:25%20GMT	https://www.nexusmentalhealth.com/sites/g/files/qhldwo10806/files/js/optimized/js_J05cWfCFFxc6Ntk7FqEMfp2MqvFE0LYhqPR-d5pkpX4.eRBP0BbEW9K4axpZn5GrBrvbQysogv9ziF_qly6y9P0.js?v=10.5.0	C:/Users/YQ864SU/Downloads/site2/nexusmentalhealth/www.nexusmentalhealth.com/sites/g/files/qhldwo10806/files/js/optimized/js_J05cWfCFFxc6Ntk7FqEMfp2MqvFE0LYhqPR-d5pkpX4.eRBP0BbEW9K4axpZn5GrBrvbQysogv9ziF_qly6y9P0fe04.js	(from https://www.nexusmentalhealth.com/)
17:39:53	3352/3352	---M-Z	200	added ('OK')	application/javascript	date:Mon,%2010%20Nov%202025%2006:34:25%20GMT	https://www.nexusmentalhealth.com/sites/g/files/qhldwo10806/files/js/optimized/js_XrfmCmDqLTCEPh8gnU8hVIYf5mJPXNeZp91Zu1g8f9Y.i3qujr4t4NUUzwk0bY4rUPAZgLDWLpH4I0Ht5U7c2Gs.js?v=10.5.0	C:/Users/YQ864SU/Downloads/site2/nexusmentalhealth/www.nexusmentalhealth.com/sites/g/files/qhldwo10806/files/js/optimized/js_XrfmCmDqLTCEPh8gnU8hVIYf5mJPXNeZp91Zu1g8f9Y.i3qujr4t4NUUzwk0bY4rUPAZgLDWLpH4I0Ht5U7c2Gsfe04.js	(from https://www.nexusmentalhealth.com/)
17:39:54	4422/4422	---M-Z	200	added ('OK')	application/javascript	date:Mon,%2010%20Nov%202025%2006:34:24%20GMT	https://www.nexusmentalhealth.com/sites/g/files/qhldwo10806/files/js/optimized/js_DB1pt9EyFJ14MM4u0q_UUdhcwWPwrgl0M8Ao_U1cQKw.1HGXCu8xDCZ9D4t4OUEJBVbpMoVuuCDmld0Orcde48U.js?v=10.5.0	C:/Users/YQ864SU/Downloads/site2/nexusmentalhealth/www.nexusmentalhealth.com/sites/g/files/qhldwo10806/files/js/optimized/js_DB1pt9EyFJ14MM4u0q_UUdhcwWPwrgl0M8Ao_U1cQKw.1HGXCu8xDCZ9D4t4OUEJBVbpMoVuuCDmld0Orcde48Ufe04.js	(from https://www.nexusmentalhealth.com/)
17:39:54	18494/18494	---M-Z	200	added ('OK')	application/javascript	date:Mon,%2010%20Nov%202025%2006:34:24%20GMT	https://www.nexusmentalhealth.com/sites/g/files/qhldwo10806/files/js/optimized/js_xTMVqsdfgSLZsrDVnB0yeJ_u8fjPX7MQHI1nVihqNuE.7B-a0BsG-0oGVyrcfb37AxOKeNquBdl8lk3CyiHXfeU.js?v=10.5.0	C:/Users/YQ864SU/Downloads/site2/nexusmentalhealth/www.nexusmentalhealth.com/sites/g/files/qhldwo10806/files/js/optimized/js_xTMVqsdfgSLZsrDVnB0yeJ_u8fjPX7MQHI1nVihqNuE.7B-a0BsG-0oGVyrcfb37AxOKeNquBdl8lk3CyiHXfeUfe04.js	(from https://www.nexusmentalhealth.com/)
17:39:54	19549/19549	---M-Z	200	added ('OK')	application/javascript	date:Mon,%2010%20Nov%202025%2006:34:24%20GMT	https://www.nexusmentalhealth.com/sites/g/files/qhldwo10806/files/js/optimized/js_gEmjNg-vrsVI816UzVFe6X3vlSx0FTpPgKUR0axgrXs.aT1b17yuuFOZ02MCX5ONYrorBiyoVdHn6EFMtlXyDCA.js?v=10.5.0	C:/Users/YQ864SU/Downloads/site2/nexusmentalhealth/www.nexusmentalhealth.com/sites/g/files/qhldwo10806/files/js/optimized/js_gEmjNg-vrsVI816UzVFe6X3vlSx0FTpPgKUR0axgrXs.aT1b17yuuFOZ02MCX5ONYrorBiyoVdHn6EFMtlXyDCAfe04.js	(from https://www.nexusmentalhealth.com/)
17:39:54	6237/6237	---M-Z	200	added ('OK')	application/javascript	date:Mon,%2010%20Nov%202025%2006:34:24%20GMT	https://www.nexusmentalhealth.com/sites/g/files/qhldwo10806/files/js/optimized/js_trjIfy6wGxnxz9PVSI8rA84dA6HxX_Lw5W4uUlw0Xs0.-KbTIsNarrWDUf2UHG7fElVJxl72-Pmuf_1NbApB5A0.js?v=10.5.0	C:/Users/YQ864SU/Downloads/site2/nexusmentalhealth/www.nexusmentalhealth.com/sites/g/files/qhldwo10806/files/js/optimized/js_trjIfy6wGxnxz9PVSI8rA84dA6HxX_Lw5W4uUlw0Xs0.-KbTIsNarrWDUf2UHG7fElVJxl72-Pmuf_1NbApB5A0fe04.js	(from https://www.nexusmentalhealth.com/)
17:39:55	13300/13300	---M-Z	200	added ('OK')	application/javascript	date:Mon,%2010%20Nov%202025%2006:34:24%20GMT	https://www.nexusmentalhealth.com/sites/g/files/qhldwo10806/files/js/optimized/js_2hr-YHySYMDuptPCwhH1H7CfNShEa93koPpOo_581D4.fU-RbWLSh2I8Ytqntu1-ArKZ9OVXly0tO-X8U0Ety6I.js?v=10.5.0	C:/Users/YQ864SU/Downloads/site2/nexusmentalhealth/www.nexusmentalhealth.com/sites/g/files/qhldwo10806/files/js/optimized/js_2hr-YHySYMDuptPCwhH1H7CfNShEa93koPpOo_581D4.fU-RbWLSh2I8Ytqntu1-ArKZ9OVXly0tO-X8U0Ety6Ife04.js	(from https://www.nexusmentalhealth.com/)
17:39:55	6054/6054	---M-Z	200	added ('OK')	application/javascript	date:Mon,%2010%20Nov%202025%2006:34:21%20GMT	https://www.nexusmentalhealth.com/sites/g/files/qhldwo10806/files/js/optimized/js_WmhavmnC0K35xZ9vLX51qtRqFT74puvZXIMWnNUYpbM.HmKlReEYCiV9GnfhxV81WuXqMJ6i6CJEQgYJrzlXRtw.js?v=6.2.0	C:/Users/YQ864SU/Downloads/site2/nexusmentalhealth/www.nexusmentalhealth.com/sites/g/files/qhldwo10806/files/js/optimized/js_WmhavmnC0K35xZ9vLX51qtRqFT74puvZXIMWnNUYpbM.HmKlReEYCiV9GnfhxV81WuXqMJ6i6CJEQgYJrzlXRtw0559.js	(from https://www.nexusmentalhealth.com/)
17:39:55	3954/3954	---M-Z	200	added ('OK')	application/javascript	date:Mon,%2010%20Nov%202025%2006:34:25%20GMT	https://www.nexusmentalhealth.com/sites/g/files/qhldwo10806/files/js/optimized/js_pCqeI411sVqMjF7f2fKhUUOV4yKaxxQp7FHSELuxGGc.2g5bmie0CWfVbbOg32zvwXHEUfmS0mqFc0I_Z7vrtvM.js?v=10.5.0	C:/Users/YQ864SU/Downloads/site2/nexusmentalhealth/www.nexusmentalhealth.com/sites/g/files/qhldwo10806/files/js/optimized/js_pCqeI411sVqMjF7f2fKhUUOV4yKaxxQp7FHSELuxGGc.2g5bmie0CWfVbbOg32zvwXHEUfmS0mqFc0I_Z7vrtvMfe04.js	(from https://www.nexusmentalhealth.com/)
17:39:56	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2019%20Nov%202025%2012:09:55%20GMT	http://unpkg.com/tabbable/dist/index.umd.js	C:/Users/YQ864SU/Downloads/site2/nexusmentalhealth/unpkg.com/tabbable/dist/index.umd.56.delayed	(from https://www.nexusmentalhealth.com/)
17:39:56	48/48	---M--	302	error ('Found')	text/plain	date:Wed,%2019%20Nov%202025%2012:09:56%20GMT	https://unpkg.com/tabbable/dist/index.umd.js	C:/Users/YQ864SU/Downloads/site2/nexusmentalhealth/unpkg.com/tabbable/dist/index.umd.57.delayed	(from https://www.nexusmentalhealth.com/)
17:39:57	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2019%20Nov%202025%2012:09:57%20GMT	http://unpkg.com/focus-trap/dist/focus-trap.umd.js	C:/Users/YQ864SU/Downloads/site2/nexusmentalhealth/unpkg.com/focus-trap/dist/focus-trap.umd.js	(from https://www.nexusmentalhealth.com/)
17:39:57	29808/29808	---MCZ	200	added ('OK')	text/javascript	date:Wed,%2022%20Oct%202025%2018:16:31%20GMT	https://unpkg.com/tabbable@6.3.0/dist/index.umd.js	C:/Users/YQ864SU/Downloads/site2/nexusmentalhealth/unpkg.com/tabbable@6.3.0/dist/index.umd.js	(from https://www.nexusmentalhealth.com/)
17:39:57	55/55	---M--	302	error ('Found')	text/plain	date:Wed,%2019%20Nov%202025%2012:09:57%20GMT	https://unpkg.com/focus-trap/dist/focus-trap.umd.js	C:/Users/YQ864SU/Downloads/site2/nexusmentalhealth/unpkg.com/focus-trap/dist/focus-trap.umd.5a.delayed	(from https://www.nexusmentalhealth.com/)
17:39:58	46858/46858	---MCZ	200	added ('OK')	text/javascript	date:Sun,%2026%20Oct%202025%2023:52:46%20GMT	https://unpkg.com/focus-trap@7.6.6/dist/focus-trap.umd.js	C:/Users/YQ864SU/Downloads/site2/nexusmentalhealth/unpkg.com/focus-trap@7.6.6/dist/focus-trap.umd.js	(from https://www.nexusmentalhealth.com/)
17:39:58	4644/4644	---M-Z	200	added ('OK')	application/javascript	date:Mon,%2010%20Nov%202025%2006:34:21%20GMT	https://www.nexusmentalhealth.com/sites/g/files/qhldwo10806/files/js/optimized/js_1h5CQIoBI2XdL_2xDByEN7QZglJO5V5EnTwpEAX1e7I.8BwI3nxC_OdBnX_pXcnxyWWULCNn-in4KcLloXninYA.js?v=10.5.0	C:/Users/YQ864SU/Downloads/site2/nexusmentalhealth/www.nexusmentalhealth.com/sites/g/files/qhldwo10806/files/js/optimized/js_1h5CQIoBI2XdL_2xDByEN7QZglJO5V5EnTwpEAX1e7I.8BwI3nxC_OdBnX_pXcnxyWWULCNn-in4KcLloXninYAfe04.js	(from https://www.nexusmentalhealth.com/)
17:39:58	13704/13704	---M-Z	200	added ('OK')	application/javascript	date:Mon,%2010%20Nov%202025%2006:34:21%20GMT	https://www.nexusmentalhealth.com/sites/g/files/qhldwo10806/files/js/optimized/js_nKlW0s1eP3bGjyfbSHP4guHgnuCQ2V_IbkgMZ4UdzO4.MTHCcdAQ1524jW6nLa3EtNqF_1TujsKyr8qksEY7n6w.js?v=10.5.0	C:/Users/YQ864SU/Downloads/site2/nexusmentalhealth/www.nexusmentalhealth.com/sites/g/files/qhldwo10806/files/js/optimized/js_nKlW0s1eP3bGjyfbSHP4guHgnuCQ2V_IbkgMZ4UdzO4.MTHCcdAQ1524jW6nLa3EtNqF_1TujsKyr8qksEY7n6wfe04.js	(from https://www.nexusmentalhealth.com/)
17:39:58	1488/1488	---M-Z	200	added ('OK')	application/javascript	date:Mon,%2010%20Nov%202025%2006:34:22%20GMT	https://www.nexusmentalhealth.com/sites/g/files/qhldwo10806/files/js/optimized/js_mjv4qhOv2_1-EQeYpZwvWqHcMokP3Cu36uHh9tRNXFY.CJF84Dv0PjH3KPaqgwzS-NJS45qPbXaVePB7UAw-uH8.js?v=10.5.0	C:/Users/YQ864SU/Downloads/site2/nexusmentalhealth/www.nexusmentalhealth.com/sites/g/files/qhldwo10806/files/js/optimized/js_mjv4qhOv2_1-EQeYpZwvWqHcMokP3Cu36uHh9tRNXFY.CJF84Dv0PjH3KPaqgwzS-NJS45qPbXaVePB7UAw-uH8fe04.js	(from https://www.nexusmentalhealth.com/)
17:39:59	4306/4306	---M-Z	200	added ('OK')	application/javascript	date:Mon,%2010%20Nov%202025%2006:34:22%20GMT	https://www.nexusmentalhealth.com/sites/g/files/qhldwo10806/files/js/optimized/js_ezwJb8QjKN82W11Y2widYXtFt5DfOo-fgZxIg_9sAik.s0ftg9DcYKonxRNsyujPK8mZFoHu6DwZvsB0967odSI.js?v=10.5.0	C:/Users/YQ864SU/Downloads/site2/nexusmentalhealth/www.nexusmentalhealth.com/sites/g/files/qhldwo10806/files/js/optimized/js_ezwJb8QjKN82W11Y2widYXtFt5DfOo-fgZxIg_9sAik.s0ftg9DcYKonxRNsyujPK8mZFoHu6DwZvsB0967odSIfe04.js	(from https://www.nexusmentalhealth.com/)
17:39:59	8053/8053	---M-Z	200	added ('OK')	application/javascript	date:Mon,%2010%20Nov%202025%2006:34:23%20GMT	https://www.nexusmentalhealth.com/sites/g/files/qhldwo10806/files/js/optimized/js_KKcnkUdYKB53TMNVsf6RrHXCgsIpqtdkf2utxTGblLc.ynu_A6j2Wzd1B6Vw6BTQ8qyocstdbrEa04BlYLcbHiE.js?v=10.5.0	C:/Users/YQ864SU/Downloads/site2/nexusmentalhealth/www.nexusmentalhealth.com/sites/g/files/qhldwo10806/files/js/optimized/js_KKcnkUdYKB53TMNVsf6RrHXCgsIpqtdkf2utxTGblLc.ynu_A6j2Wzd1B6Vw6BTQ8qyocstdbrEa04BlYLcbHiEfe04.js	(from https://www.nexusmentalhealth.com/)
17:39:59	506/506	---M-Z	200	added ('OK')	application/javascript	date:Mon,%2010%20Nov%202025%2006:34:23%20GMT	https://www.nexusmentalhealth.com/sites/g/files/qhldwo10806/files/js/optimized/js_3V5UYvHeGVCTCI6-0G9MShZMkOTjpmWzauUa17REJYg.Skr0Jc5GUKefc-pdZvCEo932Y2orIBO4a5uHTzer7YM.js?v=10.5.0	C:/Users/YQ864SU/Downloads/site2/nexusmentalhealth/www.nexusmentalhealth.com/sites/g/files/qhldwo10806/files/js/optimized/js_3V5UYvHeGVCTCI6-0G9MShZMkOTjpmWzauUa17REJYg.Skr0Jc5GUKefc-pdZvCEo932Y2orIBO4a5uHTzer7YMfe04.js	(from https://www.nexusmentalhealth.com/)
17:39:59	22513/22513	---M-Z	200	added ('OK')	application/javascript	date:Mon,%2010%20Nov%202025%2006:34:23%20GMT	https://www.nexusmentalhealth.com/sites/g/files/qhldwo10806/files/js/optimized/js_7SLROedAOygMVqhG50yRRbiZ1w7AmAy9Wx63Se_hrEo.RHHoh3qOJXKfC_izkCzBQeHAM9lKs2tMLnwwXJQddec.js?v=10.5.0	C:/Users/YQ864SU/Downloads/site2/nexusmentalhealth/www.nexusmentalhealth.com/sites/g/files/qhldwo10806/files/js/optimized/js_7SLROedAOygMVqhG50yRRbiZ1w7AmAy9Wx63Se_hrEo.RHHoh3qOJXKfC_izkCzBQeHAM9lKs2tMLnwwXJQddecfe04.js	(from https://www.nexusmentalhealth.com/)
17:40:00	1358/1358	---M-Z	200	added ('OK')	application/javascript	date:Mon,%2010%20Nov%202025%2006:34:23%20GMT	https://www.nexusmentalhealth.com/sites/g/files/qhldwo10806/files/js/optimized/js_3PPDECkkWmZprRXP5fGfqH5tOkTJcwB21__r7fjPUh4.FM0QEgk5sXswUR2j_HZSngwH1zEUr0v2J8mHf-3ngls.js?v=10.5.0	C:/Users/YQ864SU/Downloads/site2/nexusmentalhealth/www.nexusmentalhealth.com/sites/g/files/qhldwo10806/files/js/optimized/js_3PPDECkkWmZprRXP5fGfqH5tOkTJcwB21__r7fjPUh4.FM0QEgk5sXswUR2j_HZSngwH1zEUr0v2J8mHf-3nglsfe04.js	(from https://www.nexusmentalhealth.com/)
17:40:00	3521/3521	---M-Z	200	added ('OK')	application/javascript	date:Mon,%2010%20Nov%202025%2006:34:23%20GMT	https://www.nexusmentalhealth.com/sites/g/files/qhldwo10806/files/js/optimized/js_GrQl3TMVBdSFgif7bkvIVoCWbf9SY3sm8jianc5MBYI.a7xJmtDE8RvIy3x-q9FvAIJ1W6CbYZd3rd0FQNL3Q-s.js?v=10.5.0	C:/Users/YQ864SU/Downloads/site2/nexusmentalhealth/www.nexusmentalhealth.com/sites/g/files/qhldwo10806/files/js/optimized/js_GrQl3TMVBdSFgif7bkvIVoCWbf9SY3sm8jianc5MBYI.a7xJmtDE8RvIy3x-q9FvAIJ1W6CbYZd3rd0FQNL3Q-sfe04.js	(from https://www.nexusmentalhealth.com/)
17:40:00	4283/4283	---M-Z	200	added ('OK')	application/javascript	date:Mon,%2022%20Sep%202025%2012:35:05%20GMT	https://www.nexusmentalhealth.com/sites/g/files/qhldwo10806/files/js/optimized/js_4bZGp8eSSkr0AcYEB06FWt2zMZLqDhKxz6gEhKnO5X0.-_wJjs2BWnIoDstNCjVUMdohPAm1Cb6KMFLzNQnyets.js?v=10.5.0	C:/Users/YQ864SU/Downloads/site2/nexusmentalhealth/www.nexusmentalhealth.com/sites/g/files/qhldwo10806/files/js/optimized/js_4bZGp8eSSkr0AcYEB06FWt2zMZLqDhKxz6gEhKnO5X0.-_wJjs2BWnIoDstNCjVUMdohPAm1Cb6KMFLzNQnyetsfe04.js	(from https://www.nexusmentalhealth.com/)
17:40:00	2319/2319	---M-Z	200	added ('OK')	application/javascript	date:Mon,%2010%20Nov%202025%2006:34:24%20GMT	https://www.nexusmentalhealth.com/sites/g/files/qhldwo10806/files/js/optimized/js_dOdL6MKe8Xi7Kps6emaAgxWRpDXYc7U7glpIUKIBOiA.XAp-Kcb5FZvnj1DJvOdVsSEE04SX1ckhOvPcQwTj6ho.js?v=10.5.0	C:/Users/YQ864SU/Downloads/site2/nexusmentalhealth/www.nexusmentalhealth.com/sites/g/files/qhldwo10806/files/js/optimized/js_dOdL6MKe8Xi7Kps6emaAgxWRpDXYc7U7glpIUKIBOiA.XAp-Kcb5FZvnj1DJvOdVsSEE04SX1ckhOvPcQwTj6hofe04.js	(from https://www.nexusmentalhealth.com/)
17:40:01	849/849	---M-Z	200	added ('OK')	application/javascript	date:Mon,%2010%20Nov%202025%2006:34:25%20GMT	https://www.nexusmentalhealth.com/sites/g/files/qhldwo10806/files/js/optimized/js_YSBqDrGfkyMrsn-wT-lty4BnE7uEji7vl0zKC_-Z0BE.oLTnTHb9AUCZyGIMu_xYoE6Miz_LA_c24mSOzHiEwxU.js?v=10.5.0	C:/Users/YQ864SU/Downloads/site2/nexusmentalhealth/www.nexusmentalhealth.com/sites/g/files/qhldwo10806/files/js/optimized/js_YSBqDrGfkyMrsn-wT-lty4BnE7uEji7vl0zKC_-Z0BE.oLTnTHb9AUCZyGIMu_xYoE6Miz_LA_c24mSOzHiEwxUfe04.js	(from https://www.nexusmentalhealth.com/)
17:40:02	198/198	---M-Z	200	added ('OK')	application/javascript	date:Sat,%2024%20May%202025%2002:08:12%20GMT	https://www.nexusmentalhealth.com/modules/contrib/adobe_launch/js/adobe_launch_dtm_init.js?t5hzjk	C:/Users/YQ864SU/Downloads/site2/nexusmentalhealth/www.nexusmentalhealth.com/modules/contrib/adobe_launch/js/adobe_launch_dtm_init2ad8.js	(from https://www.nexusmentalhealth.com/)
17:40:02	54786/54786	---M-Z	200	added ('OK')	application/javascript	date:Mon,%2010%20Nov%202025%2006:34:25%20GMT	https://www.nexusmentalhealth.com/sites/g/files/qhldwo10806/files/js/optimized/js__TF0_87cNnB7zfFuH5jalW1RMKzKj__FtRNXnDln7eA.LbmYeeNvT-Bo1K2wExK2EJO_Hm8zkO7p3Daf1NdLzbM.js?v=10.5.0	C:/Users/YQ864SU/Downloads/site2/nexusmentalhealth/www.nexusmentalhealth.com/sites/g/files/qhldwo10806/files/js/optimized/js__TF0_87cNnB7zfFuH5jalW1RMKzKj__FtRNXnDln7eA.LbmYeeNvT-Bo1K2wExK2EJO_Hm8zkO7p3Daf1NdLzbMfe04.js	(from https://www.nexusmentalhealth.com/)
17:40:03	1847/1847	---MCZ	200	added ('OK')	image/svg+xml	date:Wed,%2007%20May%202025%2005:47:19%20GMT	https://www.nexusmentalhealth.com/sites/g/files/qhldwo10806/themes/site/themes/custom/theme_nexus/images/logo.svg	C:/Users/YQ864SU/Downloads/site2/nexusmentalhealth/www.nexusmentalhealth.com/sites/g/files/qhldwo10806/themes/site/themes/custom/theme_nexus/images/logo.svg	(from https://www.nexusmentalhealth.com/)
17:40:04	60625/60625	---MCZ	200	added ('OK')	text/html	date:Mon,%2010%20Nov%202025%2007:16:00%20GMT	https://www.nexusmentalhealth.com/trauma-connection	C:/Users/YQ864SU/Downloads/site2/nexusmentalhealth/www.nexusmentalhealth.com/trauma-connection.html	(from https://www.nexusmentalhealth.com/)
17:40:04	54806/54806	---MCZ	200	added ('OK')	text/html	date:Mon,%2010%20Nov%202025%2007:19:59%20GMT	https://www.nexusmentalhealth.com/seeking-help	C:/Users/YQ864SU/Downloads/site2/nexusmentalhealth/www.nexusmentalhealth.com/seeking-help.html	(from https://www.nexusmentalhealth.com/)
17:40:06	50018/50018	---MCZ	200	added ('OK')	text/html	date:Mon,%2010%20Nov%202025%2007:19:52%20GMT	https://www.nexusmentalhealth.com/wellness-ideas	C:/Users/YQ864SU/Downloads/site2/nexusmentalhealth/www.nexusmentalhealth.com/wellness-ideas.html	(from https://www.nexusmentalhealth.com/)
17:40:06	111688/111688	---MCZ	200	added ('OK')	text/html	date:Mon,%2010%20Nov%202025%2007:20:02%20GMT	https://www.nexusmentalhealth.com/resources	C:/Users/YQ864SU/Downloads/site2/nexusmentalhealth/www.nexusmentalhealth.com/resources.html	(from https://www.nexusmentalhealth.com/)
17:40:07	55771/55771	---MCZ	200	added ('OK')	text/html	date:Mon,%2010%20Nov%202025%2016:59:38%20GMT	https://www.nexusmentalhealth.com/spotlight	C:/Users/YQ864SU/Downloads/site2/nexusmentalhealth/www.nexusmentalhealth.com/spotlight.html	(from https://www.nexusmentalhealth.com/)
17:40:08	114193/114193	---M--	200	added ('OK')	image/png	date:Thu,%2001%20Jan%201970%2000:00:00%20GMT	https://www.nexusmentalhealth.com/sites/g/files/qhldwo10806/files/2024-02/homepage_header%201-min.png	C:/Users/YQ864SU/Downloads/site2/nexusmentalhealth/www.nexusmentalhealth.com/sites/g/files/qhldwo10806/files/2024-02/homepage_header%201-min.png	(from https://www.nexusmentalhealth.com/)
17:40:08	91135/91135	---M--	200	added ('OK')	image/png	date:Thu,%2001%20Jan%201970%2000:00:00%20GMT	https://www.nexusmentalhealth.com/sites/g/files/qhldwo10806/files/2024-02/how_were_different_desktop%201-min_0.png	C:/Users/YQ864SU/Downloads/site2/nexusmentalhealth/www.nexusmentalhealth.com/sites/g/files/qhldwo10806/files/2024-02/how_were_different_desktop%201-min_0.png	(from https://www.nexusmentalhealth.com/)
17:40:09	48101/48101	---MCZ	200	added ('OK')	image/svg+xml	date:Thu,%2001%20Jan%201970%2000:00:00%20GMT	https://www.nexusmentalhealth.com/sites/g/files/qhldwo10806/files/2024-01/mha_logo.svg	C:/Users/YQ864SU/Downloads/site2/nexusmentalhealth/www.nexusmentalhealth.com/sites/g/files/qhldwo10806/files/2024-01/mha_logo.svg	(from https://www.nexusmentalhealth.com/)
17:40:10	258363/258363	---M--	200	added ('OK')	image/png	date:Thu,%2001%20Jan%201970%2000:00:00%20GMT	https://www.nexusmentalhealth.com/sites/g/files/qhldwo10806/files/2024-01/our_vision_desktop%201%20(1)-min_0.png	C:/Users/YQ864SU/Downloads/site2/nexusmentalhealth/www.nexusmentalhealth.com/sites/g/files/qhldwo10806/files/2024-01/our_vision_desktop%201%20(1)-min_0.png	(from https://www.nexusmentalhealth.com/)
17:40:10	74327/74327	---MCZ	200	added ('OK')	image/svg+xml	date:Thu,%2001%20Jan%201970%2000:00:00%20GMT	https://www.nexusmentalhealth.com/sites/g/files/qhldwo10806/files/2024-01/nami-logo-blue.svg	C:/Users/YQ864SU/Downloads/site2/nexusmentalhealth/www.nexusmentalhealth.com/sites/g/files/qhldwo10806/files/2024-01/nami-logo-blue.svg	(from https://www.nexusmentalhealth.com/)
17:40:11	2429145/2429145	---M--	200	added ('OK')	application/pdf	date:Thu,%2001%20Jan%201970%2000:00:00%20GMT	https://www.nexusmentalhealth.com/nexus-narrative-april-2020.pdf	C:/Users/YQ864SU/Downloads/site2/nexusmentalhealth/www.nexusmentalhealth.com/NEXUS%20Narrative%20April%202020.pdf	(from https://www.nexusmentalhealth.com/)
17:40:11	152245/152245	---MCZ	200	added ('OK')	image/svg+xml	date:Thu,%2001%20Jan%201970%2000:00:00%20GMT	https://www.nexusmentalhealth.com/sites/g/files/qhldwo10806/files/2024-01/logo-daa.svg	C:/Users/YQ864SU/Downloads/site2/nexusmentalhealth/www.nexusmentalhealth.com/sites/g/files/qhldwo10806/files/2024-01/logo-daa.svg	(from https://www.nexusmentalhealth.com/)
17:40:11	55349/55349	---MCZ	200	added ('OK')	image/svg+xml	date:Thu,%2001%20Jan%201970%2000:00:00%20GMT	https://www.nexusmentalhealth.com/sites/g/files/qhldwo10806/files/2024-01/national-alliance-for-caregiving.svg	C:/Users/YQ864SU/Downloads/site2/nexusmentalhealth/www.nexusmentalhealth.com/sites/g/files/qhldwo10806/files/2024-01/national-alliance-for-caregiving.svg	(from https://www.nexusmentalhealth.com/)
17:40:11	12491/12491	---MCZ	200	added ('OK')	image/svg+xml	date:Thu,%2001%20Jan%201970%2000:00:00%20GMT	https://www.nexusmentalhealth.com/sites/g/files/qhldwo10806/files/2024-01/nav-bar-logo-image.svg	C:/Users/YQ864SU/Downloads/site2/nexusmentalhealth/www.nexusmentalhealth.com/sites/g/files/qhldwo10806/files/2024-01/nav-bar-logo-image.svg	(from https://www.nexusmentalhealth.com/)
17:40:12	15674/15674	---MCZ	200	added ('OK')	image/svg+xml	date:Thu,%2001%20Jan%201970%2000:00:00%20GMT	https://www.nexusmentalhealth.com/sites/g/files/qhldwo10806/files/2024-01/Scattergood_logo%201.svg	C:/Users/YQ864SU/Downloads/site2/nexusmentalhealth/www.nexusmentalhealth.com/sites/g/files/qhldwo10806/files/2024-01/Scattergood_logo%201.svg	(from https://www.nexusmentalhealth.com/)
17:40:12	36583/36583	---MCZ	200	added ('OK')	image/svg+xml	date:Thu,%2001%20Jan%201970%2000:00:00%20GMT	https://www.nexusmentalhealth.com/sites/g/files/qhldwo10806/files/2024-01/1200px-RAINN_logo.svg	C:/Users/YQ864SU/Downloads/site2/nexusmentalhealth/www.nexusmentalhealth.com/sites/g/files/qhldwo10806/files/2024-01/1200px-RAINN_logo.svg	(from https://www.nexusmentalhealth.com/)
17:40:12	15331/15331	---MCZ	200	added ('OK')	image/svg+xml	date:Thu,%2001%20Jan%201970%2000:00:00%20GMT	https://www.nexusmentalhealth.com/sites/g/files/qhldwo10806/files/2024-01/correctional-education-association-logo-6C6C43C563-seeklogo.svg	C:/Users/YQ864SU/Downloads/site2/nexusmentalhealth/www.nexusmentalhealth.com/sites/g/files/qhldwo10806/files/2024-01/correctional-education-association-logo-6C6C43C563-seeklogo.svg	(from https://www.nexusmentalhealth.com/)
