date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
16:34:51	208/208	---M-Z	200	added ('OK')	application/javascript	date:Mon,%2010%20Nov%202025%2006:34:23%20GMT	https://www.nexusmentalhealth.com/sites/g/files/qhldwo10806/files/js/optimized/js_rJQeYB7caXNCdmgzJ4t5f6f6CrVuk9_CJlqK8yDBzqk.QLD7mKey3phzumqz3uRKIHY2nqqKo_plzIfGrgeQ5Yc.js?v=10.5.0	C:/Users/YQ864SU/Downloads/nexusmentalhealth/nexusmentalhealth/www.nexusmentalhealth.com/sites/g/files/qhldwo10806/files/js/optimized/js_rJQeYB7caXNCdmgzJ4t5f6f6CrVuk9_CJlqK8yDBzqk.QLD7mKey3phzumqz3uRKIHY2nqqKo_plzIfGrgeQ5Yc.41fe04.dela	(from https://www.nexusmentalhealth.com/)
16:34:51	48101/48101	---MCZ	200	added ('OK')	image/svg+xml	date:Thu,%2001%20Jan%201970%2000:00:00%20GMT	https://www.nexusmentalhealth.com/sites/g/files/qhldwo10806/files/2024-01/mha_logo.svg	C:/Users/YQ864SU/Downloads/nexusmentalhealth/nexusmentalhealth/www.nexusmentalhealth.com/sites/g/files/qhldwo10806/files/2024-01/mha_logo.svg	(from https://www.nexusmentalhealth.com/)
16:34:51	74327/74327	---MCZ	200	added ('OK')	image/svg+xml	date:Thu,%2001%20Jan%201970%2000:00:00%20GMT	https://www.nexusmentalhealth.com/sites/g/files/qhldwo10806/files/2024-01/nami-logo-blue.svg	C:/Users/YQ864SU/Downloads/nexusmentalhealth/nexusmentalhealth/www.nexusmentalhealth.com/sites/g/files/qhldwo10806/files/2024-01/nami-logo-blue.svg	(from https://www.nexusmentalhealth.com/)
16:34:51	2429145/2429145	---M--	200	added ('OK')	application/pdf	date:Thu,%2001%20Jan%201970%2000:00:00%20GMT	https://www.nexusmentalhealth.com/nexus-narrative-april-2020.pdf	C:/Users/YQ864SU/Downloads/nexusmentalhealth/nexusmentalhealth/www.nexusmentalhealth.com/NEXUS%20Narrative%20April%202020.pdf	(from https://www.nexusmentalhealth.com/)
16:34:51	55349/55349	---MCZ	200	added ('OK')	image/svg+xml	date:Thu,%2001%20Jan%201970%2000:00:00%20GMT	https://www.nexusmentalhealth.com/sites/g/files/qhldwo10806/files/2024-01/national-alliance-for-caregiving.svg	C:/Users/YQ864SU/Downloads/nexusmentalhealth/nexusmentalhealth/www.nexusmentalhealth.com/sites/g/files/qhldwo10806/files/2024-01/national-alliance-for-caregiving.svg	(from https://www.nexusmentalhealth.com/)
16:34:52	152245/152245	---MCZ	200	added ('OK')	image/svg+xml	date:Thu,%2001%20Jan%201970%2000:00:00%20GMT	https://www.nexusmentalhealth.com/sites/g/files/qhldwo10806/files/2024-01/logo-daa.svg	C:/Users/YQ864SU/Downloads/nexusmentalhealth/nexusmentalhealth/www.nexusmentalhealth.com/sites/g/files/qhldwo10806/files/2024-01/logo-daa.svg	(from https://www.nexusmentalhealth.com/)
16:34:52	12491/12491	---MCZ	200	added ('OK')	image/svg+xml	date:Thu,%2001%20Jan%201970%2000:00:00%20GMT	https://www.nexusmentalhealth.com/sites/g/files/qhldwo10806/files/2024-01/nav-bar-logo-image.svg	C:/Users/YQ864SU/Downloads/nexusmentalhealth/nexusmentalhealth/www.nexusmentalhealth.com/sites/g/files/qhldwo10806/files/2024-01/nav-bar-logo-image.svg	(from https://www.nexusmentalhealth.com/)
16:34:52	469/469	---M-Z	200	added ('OK')	application/javascript	date:Mon,%2010%20Nov%202025%2006:34:22%20GMT	https://www.nexusmentalhealth.com/sites/g/files/qhldwo10806/files/js/optimized/js_pbrt6BW6zk2scxcVck6pKOhrsnS-4n6mdUeoPTfK2aM.F15X2YCXNVRiXJFw9bAWTN9GXU1HaAbvYHvOoFmnbLU.js?v=10.5.0	C:/Users/YQ864SU/Downloads/nexusmentalhealth/nexusmentalhealth/www.nexusmentalhealth.com/sites/g/files/qhldwo10806/files/js/optimized/js_pbrt6BW6zk2scxcVck6pKOhrsnS-4n6mdUeoPTfK2aM.F15X2YCXNVRiXJFw9bAWTN9GXU1HaAbvYHvOoFmnbLU.42fe04.dela	(from https://www.nexusmentalhealth.com/)
16:34:52	15674/15674	---MCZ	200	added ('OK')	image/svg+xml	date:Thu,%2001%20Jan%201970%2000:00:00%20GMT	https://www.nexusmentalhealth.com/sites/g/files/qhldwo10806/files/2024-01/Scattergood_logo%201.svg	C:/Users/YQ864SU/Downloads/nexusmentalhealth/nexusmentalhealth/www.nexusmentalhealth.com/sites/g/files/qhldwo10806/files/2024-01/Scattergood_logo%201.svg	(from https://www.nexusmentalhealth.com/)
16:34:52	36583/36583	---MCZ	200	added ('OK')	image/svg+xml	date:Thu,%2001%20Jan%201970%2000:00:00%20GMT	https://www.nexusmentalhealth.com/sites/g/files/qhldwo10806/files/2024-01/1200px-RAINN_logo.svg	C:/Users/YQ864SU/Downloads/nexusmentalhealth/nexusmentalhealth/www.nexusmentalhealth.com/sites/g/files/qhldwo10806/files/2024-01/1200px-RAINN_logo.svg	(from https://www.nexusmentalhealth.com/)
16:34:52	15331/15331	---MCZ	200	added ('OK')	image/svg+xml	date:Thu,%2001%20Jan%201970%2000:00:00%20GMT	https://www.nexusmentalhealth.com/sites/g/files/qhldwo10806/files/2024-01/correctional-education-association-logo-6C6C43C563-seeklogo.svg	C:/Users/YQ864SU/Downloads/nexusmentalhealth/nexusmentalhealth/www.nexusmentalhealth.com/sites/g/files/qhldwo10806/files/2024-01/correctional-education-association-logo-6C6C43C563-seeklogo.svg	(from https://www.nexusmentalhealth.com/)
16:34:53	19895/19895	---M--	200	added ('OK')	image/png	date:Thu,%2001%20Jan%201970%2000:00:00%20GMT	https://www.nexusmentalhealth.com/sites/g/files/qhldwo10806/files/2024-03/DBSA%20Logo.png	C:/Users/YQ864SU/Downloads/nexusmentalhealth/nexusmentalhealth/www.nexusmentalhealth.com/sites/g/files/qhldwo10806/files/2024-03/DBSA%20Logo.png	(from https://www.nexusmentalhealth.com/)
16:34:53	9998/9998	---MCZ	200	added ('OK')	image/svg+xml	date:Thu,%2001%20Jan%201970%2000:00:00%20GMT	https://www.nexusmentalhealth.com/sites/g/files/qhldwo10806/files/2024-01/CAN-Logo_0_2.svg	C:/Users/YQ864SU/Downloads/nexusmentalhealth/nexusmentalhealth/www.nexusmentalhealth.com/sites/g/files/qhldwo10806/files/2024-01/CAN-Logo_0_2.svg	(from https://www.nexusmentalhealth.com/)
16:34:53	657/657	---M-Z	200	added ('OK')	application/javascript	date:Mon,%2010%20Nov%202025%2006:34:22%20GMT	https://www.nexusmentalhealth.com/sites/g/files/qhldwo10806/files/js/optimized/js_CbOM1f2ZQjSvD29Vzs3nHYsIjSyprydKvJ38uk-EKzQ.dAXI56pV2ZPn9QGfyd-mmPdBCd_VlavLN59BjPAgNOg.js?v=10.5.0	C:/Users/YQ864SU/Downloads/nexusmentalhealth/nexusmentalhealth/www.nexusmentalhealth.com/sites/g/files/qhldwo10806/files/js/optimized/js_CbOM1f2ZQjSvD29Vzs3nHYsIjSyprydKvJ38uk-EKzQ.dAXI56pV2ZPn9QGfyd-mmPdBCd_VlavLN59BjPAgNOg.43fe04.dela	(from https://www.nexusmentalhealth.com/)
16:34:53	13373/13373	---MCZ	200	added ('OK')	image/svg+xml	date:Thu,%2001%20Jan%201970%2000:00:00%20GMT	https://www.nexusmentalhealth.com/sites/g/files/qhldwo10806/files/2024-01/AMWA-Logo-F.svg	C:/Users/YQ864SU/Downloads/nexusmentalhealth/nexusmentalhealth/www.nexusmentalhealth.com/sites/g/files/qhldwo10806/files/2024-01/AMWA-Logo-F.svg	(from https://www.nexusmentalhealth.com/)
16:34:53	31471/31471	---MCZ	200	added ('OK')	image/svg+xml	date:Thu,%2001%20Jan%201970%2000:00:00%20GMT	https://www.nexusmentalhealth.com/sites/g/files/qhldwo10806/files/2024-01/AA886A4D-7528-4276-A9B3-C43C226A4582%201.svg	C:/Users/YQ864SU/Downloads/nexusmentalhealth/nexusmentalhealth/www.nexusmentalhealth.com/sites/g/files/qhldwo10806/files/2024-01/AA886A4D-7528-4276-A9B3-C43C226A4582%201.svg	(from https://www.nexusmentalhealth.com/)
16:34:54	78195/78195	---MCZ	200	added ('OK')	image/svg+xml	date:Thu,%2001%20Jan%201970%2000:00:00%20GMT	https://www.nexusmentalhealth.com/sites/g/files/qhldwo10806/files/2024-01/APA_LogoTagline_RGB.svg	C:/Users/YQ864SU/Downloads/nexusmentalhealth/nexusmentalhealth/www.nexusmentalhealth.com/sites/g/files/qhldwo10806/files/2024-01/APA_LogoTagline_RGB.svg	(from https://www.nexusmentalhealth.com/)
16:34:54	627/627	---M-Z	200	added ('OK')	application/javascript	date:Mon,%2010%20Nov%202025%2006:34:22%20GMT	https://www.nexusmentalhealth.com/sites/g/files/qhldwo10806/files/js/optimized/js_1_Qr-HDXqlP8qV9oE0Levmwx3Sc1ldDn6Q9QvWEYY6E.XXTdDFNiWNbao5RRs1Aq-_G2fwGOGtyrrBgSr48Pr6w.js?v=10.5.0	C:/Users/YQ864SU/Downloads/nexusmentalhealth/nexusmentalhealth/www.nexusmentalhealth.com/sites/g/files/qhldwo10806/files/js/optimized/js_1_Qr-HDXqlP8qV9oE0Levmwx3Sc1ldDn6Q9QvWEYY6E.XXTdDFNiWNbao5RRs1Aq-_G2fwGOGtyrrBgSr48Pr6w.44fe04.dela	(from https://www.nexusmentalhealth.com/)
16:34:54	68125/68125	---MCZ	200	added ('OK')	image/svg+xml	date:Thu,%2001%20Jan%201970%2000:00:00%20GMT	https://www.nexusmentalhealth.com/sites/g/files/qhldwo10806/files/2024-05/California%20Access%20Coalition%20ff-02-01%201.svg	C:/Users/YQ864SU/Downloads/nexusmentalhealth/nexusmentalhealth/www.nexusmentalhealth.com/sites/g/files/qhldwo10806/files/2024-05/California%20Access%20Coalition%20ff-02-01%201.svg	(from https://www.nexusmentalhealth.com/)
16:34:54	21470/21470	---MCZ	200	added ('OK')	image/svg+xml	date:Thu,%2001%20Jan%201970%2000:00:00%20GMT	https://www.nexusmentalhealth.com/sites/g/files/qhldwo10806/files/2024-03/cbha.svg	C:/Users/YQ864SU/Downloads/nexusmentalhealth/nexusmentalhealth/www.nexusmentalhealth.com/sites/g/files/qhldwo10806/files/2024-03/cbha.svg	(from https://www.nexusmentalhealth.com/)
16:34:54	77116/77116	---M--	200	added ('OK')	image/png	date:Thu,%2001%20Jan%201970%2000:00:00%20GMT	https://www.nexusmentalhealth.com/sites/g/files/qhldwo10806/files/2024-05/Beth-Battaglino_0-min.png	C:/Users/YQ864SU/Downloads/nexusmentalhealth/nexusmentalhealth/www.nexusmentalhealth.com/sites/g/files/qhldwo10806/files/2024-05/Beth-Battaglino_0-min.png	(from https://www.nexusmentalhealth.com/)
16:34:54	50079/50079	---M--	200	added ('OK')	image/png	date:Thu,%2001%20Jan%201970%2000:00:00%20GMT	https://www.nexusmentalhealth.com/sites/g/files/qhldwo10806/files/2024-05/Le_Ondra_HD%201-min.png	C:/Users/YQ864SU/Downloads/nexusmentalhealth/nexusmentalhealth/www.nexusmentalhealth.com/sites/g/files/qhldwo10806/files/2024-05/Le_Ondra_HD%201-min.png	(from https://www.nexusmentalhealth.com/)
16:34:55	76815/76815	---M--	200	added ('OK')	image/png	date:Thu,%2001%20Jan%201970%2000:00:00%20GMT	https://www.nexusmentalhealth.com/sites/g/files/qhldwo10806/files/2024-05/Jessica-Edwards_0-min.png	C:/Users/YQ864SU/Downloads/nexusmentalhealth/nexusmentalhealth/www.nexusmentalhealth.com/sites/g/files/qhldwo10806/files/2024-05/Jessica-Edwards_0-min.png	(from https://www.nexusmentalhealth.com/)
16:34:55	728/728	---M-Z	200	added ('OK')	application/javascript	date:Mon,%2010%20Nov%202025%2006:34:22%20GMT	https://www.nexusmentalhealth.com/sites/g/files/qhldwo10806/files/js/optimized/js_yt_B6-UYT74y4dRKoGQ9gfLb0O0RDb4vG2LIGOYlHq8.-UGjQblMTO_e3Grk02Go8eAWHwbL6GT0oAl-h-CgK5Q.js?v=10.5.0	C:/Users/YQ864SU/Downloads/nexusmentalhealth/nexusmentalhealth/www.nexusmentalhealth.com/sites/g/files/qhldwo10806/files/js/optimized/js_yt_B6-UYT74y4dRKoGQ9gfLb0O0RDb4vG2LIGOYlHq8.-UGjQblMTO_e3Grk02Go8eAWHwbL6GT0oAl-h-CgK5Q.45fe04.dela	(from https://www.nexusmentalhealth.com/)
16:34:55	85413/85413	---M--	200	added ('OK')	image/jpeg	date:Thu,%2003%20Apr%202025%2007:57:40%20GMT	https://www.nexusmentalhealth.com/sites/g/files/qhldwo10806/files/2025-04/Fowler.jpg	C:/Users/YQ864SU/Downloads/nexusmentalhealth/nexusmentalhealth/www.nexusmentalhealth.com/sites/g/files/qhldwo10806/files/2025-04/Fowler.jpg	(from https://www.nexusmentalhealth.com/)
16:34:55	49365/49365	---M--	200	added ('OK')	image/png	date:Thu,%2001%20Jan%201970%2000:00:00%20GMT	https://www.nexusmentalhealth.com/sites/g/files/qhldwo10806/files/2024-05/Frame%2090-min.png	C:/Users/YQ864SU/Downloads/nexusmentalhealth/nexusmentalhealth/www.nexusmentalhealth.com/sites/g/files/qhldwo10806/files/2024-05/Frame%2090-min.png	(from https://www.nexusmentalhealth.com/)
16:34:55	61703/61703	---M--	200	added ('OK')	image/png	date:Thu,%2001%20Jan%201970%2000:00:00%20GMT	https://www.nexusmentalhealth.com/sites/g/files/qhldwo10806/files/2024-05/gabe_headshot_0-min.png	C:/Users/YQ864SU/Downloads/nexusmentalhealth/nexusmentalhealth/www.nexusmentalhealth.com/sites/g/files/qhldwo10806/files/2024-05/gabe_headshot_0-min.png	(from https://www.nexusmentalhealth.com/)
16:34:56	69876/69876	---M--	200	added ('OK')	image/png	date:Thu,%2001%20Jan%201970%2000:00:00%20GMT	https://www.nexusmentalhealth.com/sites/g/files/qhldwo10806/files/2024-05/Saundra-Jain_0-min.png	C:/Users/YQ864SU/Downloads/nexusmentalhealth/nexusmentalhealth/www.nexusmentalhealth.com/sites/g/files/qhldwo10806/files/2024-05/Saundra-Jain_0-min.png	(from https://www.nexusmentalhealth.com/)
16:34:56	596/596	---M-Z	200	added ('OK')	application/javascript	date:Mon,%2010%20Nov%202025%2006:34:22%20GMT	https://www.nexusmentalhealth.com/sites/g/files/qhldwo10806/files/js/optimized/js_OYMUXIYk_UxVlsQSqo3_hSK3aC6qbx7cz9wNrtTse48.D7Do9Gn7KAOch1JHc7ma8CZHkvZvUTPAc5nIoo3LX44.js?v=10.5.0	C:/Users/YQ864SU/Downloads/nexusmentalhealth/nexusmentalhealth/www.nexusmentalhealth.com/sites/g/files/qhldwo10806/files/js/optimized/js_OYMUXIYk_UxVlsQSqo3_hSK3aC6qbx7cz9wNrtTse48.D7Do9Gn7KAOch1JHc7ma8CZHkvZvUTPAc5nIoo3LX44.46fe04.dela	(from https://www.nexusmentalhealth.com/)
16:34:56	908/908	---M-Z	200	added ('OK')	application/javascript	date:Mon,%2010%20Nov%202025%2006:34:22%20GMT	https://www.nexusmentalhealth.com/sites/g/files/qhldwo10806/files/js/optimized/js_A7R00KDzeuDMEsk6DOs_s2ZrOjO5c23zgXuffR4Khqc.q6qxxfVF7-gZME3a3JPerO2q6sv01F6mQnVPwcmknYo.js?v=10.5.0	C:/Users/YQ864SU/Downloads/nexusmentalhealth/nexusmentalhealth/www.nexusmentalhealth.com/sites/g/files/qhldwo10806/files/js/optimized/js_A7R00KDzeuDMEsk6DOs_s2ZrOjO5c23zgXuffR4Khqc.q6qxxfVF7-gZME3a3JPerO2q6sv01F6mQnVPwcmknYo.47fe04.dela	(from https://www.nexusmentalhealth.com/)
16:34:56	528/528	---M-Z	200	added ('OK')	application/javascript	date:Mon,%2010%20Nov%202025%2006:34:22%20GMT	https://www.nexusmentalhealth.com/sites/g/files/qhldwo10806/files/js/optimized/js_4VhSX4lEyBg9lxgOnT6eUHtdfwq4GgGv6TSm_aWIhzc.msJZjs5u5RGmKA2fbhFxLGexUv1x2UOibCSs8rzkw1U.js?v=10.5.0	C:/Users/YQ864SU/Downloads/nexusmentalhealth/nexusmentalhealth/www.nexusmentalhealth.com/sites/g/files/qhldwo10806/files/js/optimized/js_4VhSX4lEyBg9lxgOnT6eUHtdfwq4GgGv6TSm_aWIhzc.msJZjs5u5RGmKA2fbhFxLGexUv1x2UOibCSs8rzkw1U.48fe04.dela	(from https://www.nexusmentalhealth.com/)
16:34:56	502/502	---M-Z	200	added ('OK')	application/javascript	date:Mon,%2010%20Nov%202025%2006:34:22%20GMT	https://www.nexusmentalhealth.com/sites/g/files/qhldwo10806/files/js/optimized/js_VycJ3FTVVaVyhSCcLXYEaSJoilQ8WxeImUFAjqgR5Y8.ouOM0Q5oYPfUBV8lTR3cCyJG56DQNwRTOVgi8IFXBrA.js?v=10.5.0	C:/Users/YQ864SU/Downloads/nexusmentalhealth/nexusmentalhealth/www.nexusmentalhealth.com/sites/g/files/qhldwo10806/files/js/optimized/js_VycJ3FTVVaVyhSCcLXYEaSJoilQ8WxeImUFAjqgR5Y8.ouOM0Q5oYPfUBV8lTR3cCyJG56DQNwRTOVgi8IFXBrA.49fe04.dela	(from https://www.nexusmentalhealth.com/)
16:34:57	8710/8710	---M-Z	200	added ('OK')	application/javascript	date:Mon,%2010%20Nov%202025%2006:34:23%20GMT	https://www.nexusmentalhealth.com/sites/g/files/qhldwo10806/files/js/optimized/js_QZ6R3WHZ2xvc16JcQ7QBGg7ZW5Q69JxQSKxhelKIbIE.rnfvk6uzW1ISnGjxzePWaH83MAcUkTOsSGF6xij2QAs.js?v=10.5.0	C:/Users/YQ864SU/Downloads/nexusmentalhealth/nexusmentalhealth/www.nexusmentalhealth.com/sites/g/files/qhldwo10806/files/js/optimized/js_QZ6R3WHZ2xvc16JcQ7QBGg7ZW5Q69JxQSKxhelKIbIE.rnfvk6uzW1ISnGjxzePWaH83MAcUkTOsSGF6xij2QAs.4afe04.dela	(from https://www.nexusmentalhealth.com/)
16:34:57	724/724	---M-Z	200	added ('OK')	application/javascript	date:Mon,%2010%20Nov%202025%2006:34:22%20GMT	https://www.nexusmentalhealth.com/sites/g/files/qhldwo10806/files/js/optimized/js_SpWiM_QFpYbnP3qrlmV1Aa2OGQVC1G0okd3jErKS1EI.Cz8_DwPQcpJrjdTZvBKdqWS7V0abyjGDgrVg6Diy3jk.js?v=10.5.0	C:/Users/YQ864SU/Downloads/nexusmentalhealth/nexusmentalhealth/www.nexusmentalhealth.com/sites/g/files/qhldwo10806/files/js/optimized/js_SpWiM_QFpYbnP3qrlmV1Aa2OGQVC1G0okd3jErKS1EI.Cz8_DwPQcpJrjdTZvBKdqWS7V0abyjGDgrVg6Diy3jk.4bfe04.dela	(from https://www.nexusmentalhealth.com/)
16:34:57	74824/74824	---M--	200	added ('OK')	image/png	date:Thu,%2001%20Jan%201970%2000:00:00%20GMT	https://www.nexusmentalhealth.com/sites/g/files/qhldwo10806/files/2024-05/Rakesh%20(1)-min.png	C:/Users/YQ864SU/Downloads/nexusmentalhealth/nexusmentalhealth/www.nexusmentalhealth.com/sites/g/files/qhldwo10806/files/2024-05/Rakesh%20(1)-min.png	(from https://www.nexusmentalhealth.com/)
16:34:57	84558/84558	---M--	200	added ('OK')	image/jpeg	date:Thu,%2003%20Apr%202025%2008:50:03%20GMT	https://www.nexusmentalhealth.com/sites/g/files/qhldwo10806/files/2025-04/A_Jones.jpg	C:/Users/YQ864SU/Downloads/nexusmentalhealth/nexusmentalhealth/www.nexusmentalhealth.com/sites/g/files/qhldwo10806/files/2025-04/A_Jones.jpg	(from https://www.nexusmentalhealth.com/)
16:34:57	4508/4508	---M-Z	200	added ('OK')	application/javascript	date:Mon,%2010%20Nov%202025%2006:34:25%20GMT	https://www.nexusmentalhealth.com/sites/g/files/qhldwo10806/files/js/optimized/js_shtMqRNOVBaAvLi9-CpiCI1loPsDLJlEM8e0qdxIyaA._ljAZbtHeBUPsD_JTpPHK9XLnZ-Bh8IIR0gfaERLf0k.js?v=10.5.0	C:/Users/YQ864SU/Downloads/nexusmentalhealth/nexusmentalhealth/www.nexusmentalhealth.com/sites/g/files/qhldwo10806/files/js/optimized/js_shtMqRNOVBaAvLi9-CpiCI1loPsDLJlEM8e0qdxIyaA._ljAZbtHeBUPsD_JTpPHK9XLnZ-Bh8IIR0gfaERLf0k.4cfe04.dela	(from https://www.nexusmentalhealth.com/)
16:34:57	1092/1092	---M-Z	200	added ('OK')	application/javascript	date:Mon,%2010%20Nov%202025%2006:34:25%20GMT	https://www.nexusmentalhealth.com/sites/g/files/qhldwo10806/files/js/optimized/js_J05cWfCFFxc6Ntk7FqEMfp2MqvFE0LYhqPR-d5pkpX4.eRBP0BbEW9K4axpZn5GrBrvbQysogv9ziF_qly6y9P0.js?v=10.5.0	C:/Users/YQ864SU/Downloads/nexusmentalhealth/nexusmentalhealth/www.nexusmentalhealth.com/sites/g/files/qhldwo10806/files/js/optimized/js_J05cWfCFFxc6Ntk7FqEMfp2MqvFE0LYhqPR-d5pkpX4.eRBP0BbEW9K4axpZn5GrBrvbQysogv9ziF_qly6y9P0.4dfe04.dela	(from https://www.nexusmentalhealth.com/)
16:34:58	3352/3352	---M-Z	200	added ('OK')	application/javascript	date:Mon,%2010%20Nov%202025%2006:34:25%20GMT	https://www.nexusmentalhealth.com/sites/g/files/qhldwo10806/files/js/optimized/js_XrfmCmDqLTCEPh8gnU8hVIYf5mJPXNeZp91Zu1g8f9Y.i3qujr4t4NUUzwk0bY4rUPAZgLDWLpH4I0Ht5U7c2Gs.js?v=10.5.0	C:/Users/YQ864SU/Downloads/nexusmentalhealth/nexusmentalhealth/www.nexusmentalhealth.com/sites/g/files/qhldwo10806/files/js/optimized/js_XrfmCmDqLTCEPh8gnU8hVIYf5mJPXNeZp91Zu1g8f9Y.i3qujr4t4NUUzwk0bY4rUPAZgLDWLpH4I0Ht5U7c2Gs.4efe04.dela	(from https://www.nexusmentalhealth.com/)
16:34:58	4422/4422	---M-Z	200	added ('OK')	application/javascript	date:Mon,%2010%20Nov%202025%2006:34:24%20GMT	https://www.nexusmentalhealth.com/sites/g/files/qhldwo10806/files/js/optimized/js_DB1pt9EyFJ14MM4u0q_UUdhcwWPwrgl0M8Ao_U1cQKw.1HGXCu8xDCZ9D4t4OUEJBVbpMoVuuCDmld0Orcde48U.js?v=10.5.0	C:/Users/YQ864SU/Downloads/nexusmentalhealth/nexusmentalhealth/www.nexusmentalhealth.com/sites/g/files/qhldwo10806/files/js/optimized/js_DB1pt9EyFJ14MM4u0q_UUdhcwWPwrgl0M8Ao_U1cQKw.1HGXCu8xDCZ9D4t4OUEJBVbpMoVuuCDmld0Orcde48U.4ffe04.dela	(from https://www.nexusmentalhealth.com/)
16:34:58	18494/18494	---M-Z	200	added ('OK')	application/javascript	date:Mon,%2010%20Nov%202025%2006:34:24%20GMT	https://www.nexusmentalhealth.com/sites/g/files/qhldwo10806/files/js/optimized/js_xTMVqsdfgSLZsrDVnB0yeJ_u8fjPX7MQHI1nVihqNuE.7B-a0BsG-0oGVyrcfb37AxOKeNquBdl8lk3CyiHXfeU.js?v=10.5.0	C:/Users/YQ864SU/Downloads/nexusmentalhealth/nexusmentalhealth/www.nexusmentalhealth.com/sites/g/files/qhldwo10806/files/js/optimized/js_xTMVqsdfgSLZsrDVnB0yeJ_u8fjPX7MQHI1nVihqNuE.7B-a0BsG-0oGVyrcfb37AxOKeNquBdl8lk3CyiHXfeU.50fe04.dela	(from https://www.nexusmentalhealth.com/)
16:34:58	19549/19549	---M-Z	200	added ('OK')	application/javascript	date:Mon,%2010%20Nov%202025%2006:34:24%20GMT	https://www.nexusmentalhealth.com/sites/g/files/qhldwo10806/files/js/optimized/js_gEmjNg-vrsVI816UzVFe6X3vlSx0FTpPgKUR0axgrXs.aT1b17yuuFOZ02MCX5ONYrorBiyoVdHn6EFMtlXyDCA.js?v=10.5.0	C:/Users/YQ864SU/Downloads/nexusmentalhealth/nexusmentalhealth/www.nexusmentalhealth.com/sites/g/files/qhldwo10806/files/js/optimized/js_gEmjNg-vrsVI816UzVFe6X3vlSx0FTpPgKUR0axgrXs.aT1b17yuuFOZ02MCX5ONYrorBiyoVdHn6EFMtlXyDCA.51fe04.dela	(from https://www.nexusmentalhealth.com/)
16:34:58	68201/68201	---M--	200	added ('OK')	image/png	date:Thu,%2001%20Jan%201970%2000:00:00%20GMT	https://www.nexusmentalhealth.com/sites/g/files/qhldwo10806/files/2024-05/Saundra-Jain_0%20(2)-min.png	C:/Users/YQ864SU/Downloads/nexusmentalhealth/nexusmentalhealth/www.nexusmentalhealth.com/sites/g/files/qhldwo10806/files/2024-05/Saundra-Jain_0%20(2)-min.png	(from https://www.nexusmentalhealth.com/)
16:34:59	83885/83885	---M--	200	added ('OK')	image/png	date:Thu,%2001%20Jan%201970%2000:00:00%20GMT	https://www.nexusmentalhealth.com/sites/g/files/qhldwo10806/files/2024-05/DebbieP_SC_landscap_0-min.png	C:/Users/YQ864SU/Downloads/nexusmentalhealth/nexusmentalhealth/www.nexusmentalhealth.com/sites/g/files/qhldwo10806/files/2024-05/DebbieP_SC_landscap_0-min.png	(from https://www.nexusmentalhealth.com/)
16:34:59	6237/6237	---M-Z	200	added ('OK')	application/javascript	date:Mon,%2010%20Nov%202025%2006:34:24%20GMT	https://www.nexusmentalhealth.com/sites/g/files/qhldwo10806/files/js/optimized/js_trjIfy6wGxnxz9PVSI8rA84dA6HxX_Lw5W4uUlw0Xs0.-KbTIsNarrWDUf2UHG7fElVJxl72-Pmuf_1NbApB5A0.js?v=10.5.0	C:/Users/YQ864SU/Downloads/nexusmentalhealth/nexusmentalhealth/www.nexusmentalhealth.com/sites/g/files/qhldwo10806/files/js/optimized/js_trjIfy6wGxnxz9PVSI8rA84dA6HxX_Lw5W4uUlw0Xs0.-KbTIsNarrWDUf2UHG7fElVJxl72-Pmuf_1NbApB5A0.52fe04.dela	(from https://www.nexusmentalhealth.com/)
16:34:59	13300/13300	---M-Z	200	added ('OK')	application/javascript	date:Mon,%2010%20Nov%202025%2006:34:24%20GMT	https://www.nexusmentalhealth.com/sites/g/files/qhldwo10806/files/js/optimized/js_2hr-YHySYMDuptPCwhH1H7CfNShEa93koPpOo_581D4.fU-RbWLSh2I8Ytqntu1-ArKZ9OVXly0tO-X8U0Ety6I.js?v=10.5.0	C:/Users/YQ864SU/Downloads/nexusmentalhealth/nexusmentalhealth/www.nexusmentalhealth.com/sites/g/files/qhldwo10806/files/js/optimized/js_2hr-YHySYMDuptPCwhH1H7CfNShEa93koPpOo_581D4.fU-RbWLSh2I8Ytqntu1-ArKZ9OVXly0tO-X8U0Ety6I.53fe04.dela	(from https://www.nexusmentalhealth.com/)
16:34:59	6054/6054	---M-Z	200	added ('OK')	application/javascript	date:Mon,%2010%20Nov%202025%2006:34:21%20GMT	https://www.nexusmentalhealth.com/sites/g/files/qhldwo10806/files/js/optimized/js_WmhavmnC0K35xZ9vLX51qtRqFT74puvZXIMWnNUYpbM.HmKlReEYCiV9GnfhxV81WuXqMJ6i6CJEQgYJrzlXRtw.js?v=6.2.0	C:/Users/YQ864SU/Downloads/nexusmentalhealth/nexusmentalhealth/www.nexusmentalhealth.com/sites/g/files/qhldwo10806/files/js/optimized/js_WmhavmnC0K35xZ9vLX51qtRqFT74puvZXIMWnNUYpbM.HmKlReEYCiV9GnfhxV81WuXqMJ6i6CJEQgYJrzlXRtw.540559.dela	(from https://www.nexusmentalhealth.com/)
